,number,value,datetime_start,datetime_complete,duration,params_q_con,params_q_lag,params_q_sdot,params_q_u_yaw_rate,params_qt_pos_high,params_qt_s_high,state
34,34,11.100000000000001,2025-02-10 09:18:22.197617,2025-02-10 09:18:24.650143,0 days 00:00:02.452526,0.22099843423955662,3.934506494857952,0.005425539006269129,0.277184097038291,5.585275736890752,0.02463225923081168,COMPLETE
35,35,10.200000000000001,2025-02-10 09:18:24.650715,2025-02-10 09:18:27.319629,0 days 00:00:02.668914,0.6733782882428981,8.0919191827629,0.021298977729350327,0.6192306455486201,1.3352515424508307,0.0395002031565325,COMPLETE
36,36,10.75,2025-02-10 09:18:27.320029,2025-02-10 09:18:29.717281,0 days 00:00:02.397252,0.7171128886999982,8.566419367207633,0.0211446361909162,0.3748888480523103,3.0835516294376992,0.0618469604715049,COMPLETE
37,37,10.950000000000001,2025-02-10 09:18:29.717698,2025-02-10 09:18:32.544875,0 days 00:00:02.827177,0.4431445407662572,0.798968322835829,0.013686463604573828,0.1727772172794577,1.2429719422915178,0.03954495003968633,COMPLETE
38,38,11.5,2025-02-10 09:18:32.545300,2025-02-10 09:18:34.870071,0 days 00:00:02.324771,0.7190437220526872,49.713457519441036,0.053646122465363495,0.7119672229184518,7.329148465877163,0.01612443953043838,COMPLETE
39,39,10.700000000000001,2025-02-10 09:18:34.870481,2025-02-10 09:18:36.997923,0 days 00:00:02.127442,0.6540860802084699,19.638396112835277,0.01988168142813881,0.3445172803095913,0.6457191244095027,0.09218009281757802,COMPLETE
40,40,12.15,2025-02-10 09:18:36.998299,2025-02-10 09:18:40.093500,0 days 00:00:03.095201,0.33374155516814286,0.35623515868514016,0.01176169184364555,0.6810672833759246,1.2153366677764925,0.14880750837843337,COMPLETE
41,41,12.3,2025-02-10 09:18:40.093936,2025-02-10 09:18:43.373750,0 days 00:00:03.279814,0.4238011754672501,2.087987833564659,0.009489121849899008,0.45992858430573785,2.0416047328819498,0.021053148934041897,COMPLETE
42,42,10.350000000000001,2025-02-10 09:18:43.374197,2025-02-10 09:18:45.972207,0 days 00:00:02.598010,0.7028133789705556,8.214918001205229,0.008082033968026958,0.6367829002198925,3.890703862948309,0.030171651211445882,COMPLETE
43,43,10.9,2025-02-10 09:18:45.972674,2025-02-10 09:18:48.585702,0 days 00:00:02.613028,0.7566508335180269,8.722892277715605,0.013077373667333098,0.686341054831598,3.707153193716482,0.03428665719269187,COMPLETE
44,44,11.0,2025-02-10 09:18:48.586116,2025-02-10 09:18:51.112368,0 days 00:00:02.526252,0.9881239526266575,1.165066853588801,0.009442547201703186,0.3842782626964161,9.817605847084945,0.058055005585419935,COMPLETE
45,45,11.350000000000001,2025-02-10 09:18:51.112848,2025-02-10 09:18:53.526112,0 days 00:00:02.413264,0.48156138873110427,31.998290523338877,0.026753409620836676,0.719047515447085,6.85839465902244,0.01372455079831519,COMPLETE
46,46,10.950000000000001,2025-02-10 09:18:53.526542,2025-02-10 09:18:56.263652,0 days 00:00:02.737110,0.6642988391964892,13.598883977143132,0.017341488562526614,0.9921442300694209,4.274905052506207,0.22311789100230497,COMPLETE
47,47,11.0,2025-02-10 09:18:56.264056,2025-02-10 09:18:59.063670,0 days 00:00:02.799614,0.3020462547944034,5.012722370190822,0.011773967571602834,0.4687991218065589,2.737752539247418,0.10007927083004768,COMPLETE
48,48,10.55,2025-02-10 09:18:59.064102,2025-02-10 09:19:00.539709,0 days 00:00:01.475607,0.7400082239481963,26.99235265588942,0.006545120233525695,0.3199017191274317,6.596341534431707,0.05022770864207263,COMPLETE
49,49,10.700000000000001,2025-02-10 09:19:00.540266,2025-02-10 09:19:02.668187,0 days 00:00:02.127921,0.9895429020244563,6.924171370335416,0.014637065650200645,0.229633540869013,3.8669199388023987,0.03286511772816683,COMPLETE
50,50,10.700000000000001,2025-02-10 09:19:02.668608,2025-02-10 09:19:04.914024,0 days 00:00:02.245416,0.3975528880392729,18.62930164078971,0.005099345307064014,0.4369186284745059,2.464491866592386,0.013000251496444673,COMPLETE
51,51,11.05,2025-02-10 09:19:04.914485,2025-02-10 09:19:07.748946,0 days 00:00:02.834461,0.5397607005291423,3.3990692773137323,0.008214254044897949,0.5884365469717058,1.904975579007315,0.020581996476182706,COMPLETE
52,52,10.15,2025-02-10 09:19:07.749358,2025-02-10 09:19:10.374283,0 days 00:00:02.624925,0.27544451487941357,8.803066397262494,0.007278777259175171,0.8619655270437769,1.456196880495095,0.020955606819113407,COMPLETE
53,53,11.25,2025-02-10 09:19:10.374762,2025-02-10 09:19:13.232756,0 days 00:00:02.857994,0.7453901028302862,10.625366325903157,0.006802710641306492,0.8537550893313723,1.0097072117467145,0.018902331974507403,COMPLETE
54,54,10.4,2025-02-10 09:19:13.233179,2025-02-10 09:19:15.977570,0 days 00:00:02.744391,0.3542238768420826,6.2134665992605225,0.0041485303059771795,0.7752050455908077,1.3365039536027417,0.07170215474752331,COMPLETE
55,55,11.100000000000001,2025-02-10 09:19:15.977981,2025-02-10 09:19:19.038357,0 days 00:00:03.060376,0.35923499279097837,6.637589946617401,0.004185071733357706,0.7535954639051572,1.3628594375819716,0.010243415421706883,COMPLETE
56,56,10.9,2025-02-10 09:19:19.038744,2025-02-10 09:19:21.306437,0 days 00:00:02.267693,0.17329598991999168,11.916142615959155,0.003373278810908302,0.3498341068920357,0.6080995171691392,0.07170508064128932,COMPLETE
57,57,10.850000000000001,2025-02-10 09:19:21.306855,2025-02-10 09:19:24.605034,0 days 00:00:03.298179,0.2607086270873238,1.9858227209625274,0.006079482793771372,0.984893019652868,1.031222248871627,0.03263644090071276,COMPLETE
58,58,10.600000000000001,2025-02-10 09:19:24.605470,2025-02-10 09:19:27.259647,0 days 00:00:02.654177,0.49576309444282785,4.473450328231704,0.002428239545971489,0.7484025948308344,3.2006654544089423,0.04820357746131548,COMPLETE
59,59,11.15,2025-02-10 09:19:27.260039,2025-02-10 09:19:28.523916,0 days 00:00:01.263877,0.8186955653956904,36.27009142082746,0.005368971180333287,0.13568440454044925,1.5366521027770976,0.015041408879399724,COMPLETE
60,60,11.25,2025-02-10 09:19:28.524367,2025-02-10 09:19:31.060727,0 days 00:00:02.536360,0.5872493658298097,16.402630650892558,0.007319198775425458,0.45620933744785597,2.188397467265053,0.03934147765845962,COMPLETE
61,61,11.15,2025-02-10 09:19:31.061193,2025-02-10 09:19:33.903392,0 days 00:00:02.842199,0.4294308964359517,6.783725735999975,0.00949807805927336,0.5458007748242499,3.131750398148922,0.061465197988630656,COMPLETE
62,62,11.05,2025-02-10 09:19:33.903795,2025-02-10 09:19:36.953982,0 days 00:00:03.050187,0.8014786630626968,2.7736623539721657,0.011467431314048426,0.8244078137397067,4.839341541176188,0.028359409665026668,COMPLETE
63,63,10.950000000000001,2025-02-10 09:19:36.954388,2025-02-10 09:19:39.079663,0 days 00:00:02.125275,0.30823348664547323,11.586344929451146,0.008397311283971838,0.5659570218302808,8.542029028918051,0.08435883884247031,COMPLETE
64,64,10.850000000000001,2025-02-10 09:19:39.080286,2025-02-10 09:19:41.563595,0 days 00:00:02.483309,0.5234557060888927,4.9558993365280575,0.01272226741347147,0.21781573914410654,2.3162547986916557,0.02089902676613332,COMPLETE
65,65,11.05,2025-02-10 09:19:41.563998,2025-02-10 09:19:43.720311,0 days 00:00:02.156313,0.9918974730962945,16.88334452828485,0.010789570888690585,0.30437118424984494,0.8538183669132398,0.12544034633016743,COMPLETE
66,66,10.3,2025-02-10 09:19:43.720721,2025-02-10 09:19:46.377829,0 days 00:00:02.657108,0.3678352644253487,8.771491016382088,0.006117459583256314,0.622593060284529,1.5118961535758495,0.04672796744289501,COMPLETE
67,67,10.5,2025-02-10 09:19:46.378234,2025-02-10 09:19:48.993902,0 days 00:00:02.615668,0.2523458945949617,9.753866038147596,0.0059363588118586325,0.6477207273299457,1.5007002723706075,0.0461857856934038,COMPLETE
68,68,10.700000000000001,2025-02-10 09:19:48.994311,2025-02-10 09:19:51.798549,0 days 00:00:02.804238,0.3648549106311919,7.134679235247615,0.007457116501687635,0.4196085082500931,1.2139713601789968,0.026961943137273608,COMPLETE
69,69,10.9,2025-02-10 09:19:51.798936,2025-02-10 09:19:54.292142,0 days 00:00:02.493206,0.20178613778197269,24.264149689209393,0.004702297647347904,0.8296290024134911,1.924598081511873,0.012331706312074869,COMPLETE
70,70,13.450000000000001,2025-02-10 09:19:54.292547,2025-02-10 09:19:57.679083,0 days 00:00:03.386536,0.63748849248695,2.7401775801635724,0.006610152864238582,0.6487933445299149,1.5243616875579478,0.01571750263937889,COMPLETE
71,71,11.05,2025-02-10 09:19:57.679507,2025-02-10 09:20:00.454764,0 days 00:00:02.775257,0.5738584452326303,5.044225541078385,0.008597090262158104,0.5141657411521297,3.8836811659246626,0.074848079020621,COMPLETE
72,72,10.700000000000001,2025-02-10 09:20:00.455189,2025-02-10 09:20:03.070708,0 days 00:00:02.615519,0.44635919523313755,12.486870666319,0.010157275769940242,0.8874584333094473,2.626146386888967,0.04012564611275177,COMPLETE
73,73,10.850000000000001,2025-02-10 09:20:03.071127,2025-02-10 09:20:05.675672,0 days 00:00:02.604545,0.810729076703589,3.9410971498859233,0.005761516101891636,0.37133620451449467,5.0592945970298935,0.05641718244002009,COMPLETE
74,74,10.350000000000001,2025-02-10 09:20:05.676091,2025-02-10 09:20:08.545251,0 days 00:00:02.869160,0.3515636293445805,8.107867900445083,0.014436395361539827,0.9932487178668098,0.725717337620572,0.02238429510863023,COMPLETE
75,75,10.3,2025-02-10 09:20:08.545656,2025-02-10 09:20:11.552947,0 days 00:00:03.007291,0.2921573059920406,9.493964962356221,0.014969965969509136,0.9673463968177333,0.778145042219024,0.02441614981750054,COMPLETE
76,76,10.950000000000001,2025-02-10 09:20:11.553374,2025-02-10 09:20:14.511206,0 days 00:00:02.957832,0.28188365060467396,7.668165758994658,0.019195531974840082,0.9888614541047421,0.819809856115997,0.029931552862211035,COMPLETE
77,77,10.9,2025-02-10 09:20:14.511753,2025-02-10 09:20:17.021916,0 days 00:00:02.510163,0.19434296863408226,18.965525547719608,0.014427645139942488,0.6113717998923852,1.0610402083499324,0.02132457141161054,COMPLETE
78,78,10.5,2025-02-10 09:20:17.022344,2025-02-10 09:20:19.977655,0 days 00:00:02.955311,0.3528575837433576,6.139322783746357,0.023285392715862736,0.7510415526524055,0.6880003196425811,0.023091590519811654,COMPLETE
