,number,value,datetime_start,datetime_complete,duration,params_q_con,params_q_lag,params_q_sdot,params_q_u_yaw_rate,params_qt_pos_high,params_qt_s_high,state
14,14,29.650514602661133,2025-02-20 12:27:58.082775,2025-02-20 12:28:28.765742,0 days 00:00:30.682967,0.0011290692699132392,26.355782747087652,0.0010231948634281869,0.011059554970604487,2.7897289434487256,5.61538481586861,COMPLETE
15,15,35.0,2025-02-20 12:28:28.788271,2025-02-20 12:28:45.999182,0 days 00:00:17.210911,0.013022482305833853,24.93126443375095,0.00693328335441286,0.005754404550228437,0.751681638172704,0.09981382427881558,COMPLETE
16,16,29.605286121368408,2025-02-20 12:28:46.021438,2025-02-20 12:29:21.687953,0 days 00:00:35.666515,0.008461720776752073,33.79636466795376,0.0026043128181925668,0.023960005607253483,4.572599240505845,0.7384178157415221,COMPLETE
17,17,35.0,2025-02-20 12:29:21.711802,2025-02-20 12:29:38.450757,0 days 00:00:16.738955,0.1549141170729774,17.772210969813166,0.003831905458565558,0.0053323337608246115,2.1923385003493996,5.04305204605983,COMPLETE
18,18,31.149731397628784,2025-02-20 12:29:38.471767,2025-02-20 12:30:11.083468,0 days 00:00:32.611701,0.02467721893757599,31.260817586251193,0.008085842274517495,0.018197945081901368,0.5080883157170827,0.5222015580693035,COMPLETE
19,19,29.442095518112183,2025-02-20 12:30:11.106327,2025-02-20 12:30:41.584382,0 days 00:00:30.478055,0.1804316781169467,20.811819592710282,0.0016353373441469242,0.0710623249611157,4.947986480014498,0.160893506246656,COMPLETE
20,20,35.0,2025-02-20 12:30:41.605968,2025-02-20 12:30:49.682979,0 days 00:00:08.077011,0.041804849955858196,33.26188183715818,0.0033081610371355225,0.0288880808184468,1.9329360621094827,0.0812890071314205,COMPLETE
21,21,27.25167202949524,2025-02-20 12:30:49.705009,2025-02-20 12:31:18.583915,0 days 00:00:28.878906,0.9986799278189568,47.880329229422784,0.0014448838653212757,0.058366742474495324,8.63625740025077,19.677875141542778,COMPLETE
22,22,27.149839878082275,2025-02-20 12:31:18.603434,2025-02-20 12:31:46.949494,0 days 00:00:28.346060,0.880336937557658,48.41415590297908,0.0016152055710016763,0.08118751408795188,6.159514111172812,19.57775090258938,COMPLETE
23,23,28.146827936172485,2025-02-20 12:31:46.970107,2025-02-20 12:32:16.109057,0 days 00:00:29.138950,0.31324380556055126,37.46397609003004,0.0019422085965557334,0.14339423139777513,4.486436734759663,7.781393506536432,COMPLETE
24,24,27.948837995529175,2025-02-20 12:32:16.133452,2025-02-20 12:32:45.132794,0 days 00:00:28.999342,0.14540406026634473,31.635541019327828,0.0010148904614304527,0.32228206530022296,1.9979096539269499,12.43963588821433,COMPLETE
25,25,28.300004959106445,2025-02-20 12:32:45.158004,2025-02-20 12:33:14.876884,0 days 00:00:29.718880,0.6911090685474266,39.11118539424062,0.002615647870141287,0.9255248524842686,5.98564091789831,2.619948743048923,COMPLETE
26,26,35.0,2025-02-20 12:33:14.898829,2025-02-20 12:33:17.258104,0 days 00:00:02.359275,0.3647015490363118,49.721449618040026,0.004072070034153539,0.03873832067357026,3.5684716215513577,3.724216111645187,COMPLETE
27,27,35.0,2025-02-20 12:33:17.281232,2025-02-20 12:33:26.205113,0 days 00:00:08.923881,0.11006926667798886,21.559194045294486,0.0015639861309290465,0.08943209572203142,6.292686438432089,3.3889833349238065,COMPLETE
28,28,23.348918914794922,2025-02-20 12:33:26.227595,2025-02-20 12:33:50.889986,0 days 00:00:24.662391,0.23870885465067698,27.685866370596177,0.002746374213842636,0.02076619238183404,9.47988234709308,7.448486185544196,COMPLETE
29,29,24.154412984848022,2025-02-20 12:33:50.914260,2025-02-20 12:34:20.621577,0 days 00:00:29.707317,0.5241600763364778,5.334631572885969,0.005383562936409102,0.01577839404358463,9.396563151988286,10.291181922722314,COMPLETE
30,30,25.352558612823486,2025-02-20 12:34:20.644915,2025-02-20 12:34:46.951889,0 days 00:00:26.306974,0.300741232015826,5.044810757013172,0.00484386642021024,0.015541244096822438,0.01129123844287717,8.450411562389132,COMPLETE
31,31,24.40063500404358,2025-02-20 12:34:46.968045,2025-02-20 12:35:12.392373,0 days 00:00:25.424328,0.25780989581601976,5.140642067177301,0.004974305394630694,0.017054957495045674,0.018320278751238,7.371383186477877,COMPLETE
32,32,24.799682140350342,2025-02-20 12:35:12.415811,2025-02-20 12:35:38.208096,0 days 00:00:25.792285,0.26164337769716894,5.457895560273091,0.005219968983086513,0.01594952613593795,0.010174759413864207,8.327768371197587,COMPLETE
33,33,24.992889165878296,2025-02-20 12:35:38.233559,2025-02-20 12:36:04.052393,0 days 00:00:25.818834,0.23993668081023695,5.056237978010006,0.006292544775786419,0.01427667893827894,0.011608765425105829,7.132492518990706,COMPLETE
34,34,35.0,2025-02-20 12:36:04.077300,2025-02-20 12:36:07.871010,0 days 00:00:03.793710,0.4383037678005691,6.1647949291995205,0.008377936674831615,0.019406456527621446,0.027209603818389036,10.035642553685372,COMPLETE
35,35,26.554539680480957,2025-02-20 12:36:07.891575,2025-02-20 12:36:35.408412,0 days 00:00:27.516837,0.4860915051769217,7.435457392404214,0.004833156754784358,0.009539218470246032,0.029103843964516592,4.9133272424874646,COMPLETE
36,36,25.198580026626587,2025-02-20 12:36:35.433102,2025-02-20 12:37:01.705844,0 days 00:00:26.272742,0.10918682962195539,5.751619646694536,0.010084879158131404,0.027848973586234022,0.12472199825410948,12.341191775053048,COMPLETE
37,37,25.601447343826294,2025-02-20 12:37:01.720445,2025-02-20 12:37:28.189162,0 days 00:00:26.468717,0.20392468381624318,6.7128281286531015,0.0037265507537386886,0.014379299317774001,0.017065058467946252,6.7327637506319515,COMPLETE
38,38,25.122795581817627,2025-02-20 12:37:28.214108,2025-02-20 12:37:54.467598,0 days 00:00:26.253490,0.35652658864190356,7.402339790731038,0.004784268388151767,0.03203458362497291,0.04247273528047981,15.073043617817186,COMPLETE
39,39,35.0,2025-02-20 12:37:54.492774,2025-02-20 12:38:09.581554,0 days 00:00:15.088780,0.2666986819133044,8.085666448392589,0.0032157759372401845,0.007967402131096618,0.016856664984366793,3.4493702289026222,COMPLETE
40,40,35.0,2025-02-20 12:38:09.606064,2025-02-20 12:38:15.686131,0 days 00:00:06.080067,0.4670496633948142,5.615298392146103,0.006277583403562083,0.022700284184439607,0.08199501242284679,9.306776330414447,COMPLETE
41,41,35.0,2025-02-20 12:38:15.711662,2025-02-20 12:38:26.892568,0 days 00:00:11.180906,0.1776794262377289,5.133451934179829,0.005959012667349686,0.013271852039167652,0.01073690785994557,6.840696084760143,COMPLETE
42,42,24.103039264678955,2025-02-20 12:38:26.913640,2025-02-20 12:38:51.896706,0 days 00:00:24.983066,0.23676328006297154,5.925003451962159,0.010758786921571896,0.012758684105102733,0.01126576969787228,6.192065515077958,COMPLETE
43,43,35.0,2025-02-20 12:38:51.920204,2025-02-20 12:38:52.769682,0 days 00:00:00.849478,0.5705203575907978,6.068952433902152,0.011167984805449773,0.01948893194784792,0.021914041013046563,15.309119159207713,COMPLETE
44,44,28.092084646224976,2025-02-20 12:38:52.791296,2025-02-20 12:39:22.170232,0 days 00:00:29.378936,0.09884652418055677,6.564826028345833,0.014759448564587094,0.010621404320721312,0.03910336637194332,5.176519575013711,COMPLETE
45,45,25.7080659866333,2025-02-20 12:39:22.196776,2025-02-20 12:39:48.874451,0 days 00:00:26.677675,0.27164535568405623,5.531593006717706,0.008698902963833473,0.040884592673510446,0.21983091348639724,10.619871328425221,COMPLETE
46,46,35.0,2025-02-20 12:39:48.895316,2025-02-20 12:39:51.085290,0 days 00:00:02.189974,0.07018504875546236,8.898549279930721,0.011951200529197693,0.00585978210345249,9.563326063454829,2.397531355778123,COMPLETE
47,47,26.748769760131836,2025-02-20 12:39:51.109633,2025-02-20 12:40:18.976431,0 days 00:00:27.866798,0.6810828765878284,6.370080869805004,0.007277005445348606,0.008031739144331671,0.015146700748095232,4.434144265788573,COMPLETE
